0,0,0,0,0,0,0
0.10000000000000001,17026.005106971515,17801.110097253029,18494.373094221439,25056.132115601875,17316.752044989455,6797.6294092984954
0.20000000000000001,30413.000075190917,30732.43010942961,31104.095635260346,33750.725297076533,30050.624716959901,12095.088429551362
0.29999999999999999,38976.686914532664,39043.671212798385,39240.613253760748,39802.445106756328,38353.210545846945,15959.819006492393
0.40000000000000002,44754.745469494628,44666.153829663512,44782.46557067008,43900.792788682171,43919.842073099659,18751.749520501071
0.5,45957.899323448699,45806.459125488647,45886.365787497351,44382.511994828208,45018.145869148939,18704.685959143218
0.59999999999999998,44446.541437577827,44297.122620229544,44344.942040029811,42916.706472601203,43647.710027644775,17107.981515876028
0.70000000000000007,42582.522733927246,42451.249951610393,42475.030971835891,41268.925224668172,41978.580391473421,15521.349186500953
0.80000000000000004,41126.97993408909,41012.069274285073,41020.422136611582,39996.365799619947,40680.452747384901,14364.167912289982
0.90000000000000002,40150.968492570559,40047.264248529413,40046.337785968644,39140.623510821053,39812.600868034897,13614.744784503368
1,39552.038978961769,39454.972418904974,39448.607052741077,38612.101491587629,39282.119146114645,13162.858559633449
1.1000000000000001,39220.989103260072,39127.173056157197,39117.604339932652,38319.161826375312,38990.783052208753,12913.619833856341
1.2,39069.572574575905,38976.740438738147,38965.261838009632,38184.164712500191,38859.123715223424,12796.500194319604
1.3,39040.925921827809,38947.477503634589,38934.805058219252,38158.666858513512,38836.205665907932,12767.901266737634
1.4000000000000001,39090.100434497159,38994.900976176083,38981.54915250287,38200.437997698289,38879.719546869281,12794.104511698763
1.5,39185.186931851844,39087.756367484079,39073.854492028993,38284.896753614288,38961.666205642046,12852.009497912501
1.6000000000000001,39309.336540840035,39209.2575967659,39194.958865693647,38396.023139440156,39066.166562485501,12929.899125931533
1.7,39456.007854321411,39353.069258608397,39338.395686353193,38529.042178736461,39188.632391486448,13024.168668827777
1.8,39617.120795719711,39511.272931471452,39496.226981547865,38674.94125494895,39321.672849481394,13129.147474229196
1.9000000000000001,39782.041628320017,39673.377313661491,39657.961039450129,38825.027784007289,39456.20301807217,13236.817572100988
2,39947.228979136562,39835.930711548004,39820.116625824528,38977.423793402268,39589.862197652474,13345.093793539956
2.1000000000000001,40114.846205796857,40001.084313867417,39984.812962193064,39134.862066619266,39725.453013338396,13456.105039787528
