0.000000000000000000e+00,0.000000000000000000e+00
5.009999999999999787e+00,-6.207342562398619756e-02
6.009999999999999787e+00,-6.321403889844175172e-02
7.009999999999999787e+00,-1.134993892578953500e-01
9.009999999999999787e+00,-1.859259388918108324e-01
1.000999999999999979e+01,-1.662480370876520119e-01
1.100999999999999979e+01,-9.699369829020082490e-02
1.300999999999999979e+01,-6.990954274936392841e-03
1.400999999999999979e+01,1.256779341359573303e-02
1.500999999999999979e+01,3.043972823587370435e-03
1.701000000000000156e+01,-3.322308764310601299e-03
1.801000000000000156e+01,-9.189293783492664264e-03
1.901000000000000156e+01,7.902259807646191264e-03
2.101000000000000156e+01,-8.016428032669195569e-02
2.201000000000000156e+01,9.493660010635175672e-02
2.301000000000000156e+01,-7.641672539141140807e-02
2.501000000000000156e+01,8.355599488299546296e-02
2.601000000000000156e+01,-8.982593737097098463e-02
2.701000000000000156e+01,8.466476908509518173e-02
2.901000000000000156e+01,-7.557310904569360110e-02
3.001000000000000156e+01,6.158122382096201108e-02
3.101000000000000156e+01,-9.824174770054386330e-02
3.300999999999999801e+01,6.518417246612200067e-02
3.400999999999999801e+01,-1.020290282794505564e-03
3.500999999999999801e+01,-1.712877126103500014e-02
3.700999999999999801e+01,-6.411733785121789819e-02
3.800999999999999801e+01,7.474646626921192805e-02
3.900999999999999801e+01,-4.884701602710928015e-02
4.100999999999999801e+01,9.534305187333877440e-02
4.200999999999999801e+01,-9.249311829628750758e-02
4.300999999999999801e+01,8.691443776755444772e-02
4.500999999999999801e+01,-5.409723665527814418e-02
4.600999999999999801e+01,8.765244744925264342e-02
4.700999999999999801e+01,-7.436577288758297599e-02
4.900999999999999801e+01,-4.007065719614637256e-02
5.000999999999999801e+01,8.517971226697400311e-02
5.100999999999999801e+01,-8.359008055593576680e-02
5.300999999999999801e+01,7.656594463460655864e-02
5.400999999999999801e+01,-7.641757841347432412e-02
5.500999999999999801e+01,7.875504680770986643e-02
5.700999999999999801e+01,-9.143385856498188746e-02
5.800999999999999801e+01,-6.959095106311528889e-02
5.900999999999999801e+01,7.705705264249491926e-02
6.100999999999999801e+01,6.140294267109288467e-02
6.200999999999999801e+01,-7.060499022628181909e-02
6.300999999999999801e+01,9.387845672752435922e-02
6.501000000000000512e+01,5.697438595722680715e-02
6.601000000000000512e+01,-2.254101141986795259e-02
6.701000000000000512e+01,9.760008281757530380e-02
6.901000000000000512e+01,-6.018995651121569063e-02
7.001000000000000512e+01,5.450398136710503383e-02
7.101000000000000512e+01,6.333768136402032067e-02
7.301000000000000512e+01,8.028044065555234310e-02
7.401000000000000512e+01,-8.688090470701081980e-02
7.501000000000000512e+01,7.281199525044865228e-02
7.701000000000000512e+01,-7.654000027028980135e-02
7.801000000000000512e+01,6.198807137240216342e-02
7.901000000000000512e+01,-6.004441899548888101e-02
8.101000000000000512e+01,-1.659220551767309759e-02
8.201000000000000512e+01,2.755152851449116369e-02
8.301000000000000512e+01,1.471907902325070988e-02
8.501000000000000512e+01,-6.321320303363747728e-02
8.601000000000000512e+01,8.547669260677925873e-02
8.701000000000000512e+01,-8.392575645049635269e-02
8.901000000000000512e+01,6.242819646277535106e-02
9.001000000000000512e+01,-9.192643519499354987e-02
9.101000000000000512e+01,8.667678936534395362e-02
