"Time","Inverter 1 Active Power","Inverter 1 Reactive Power","Inverter 1 RMS Voltage"
8.7885000000000009,37998.508119504273,15764.217156187686,283.73954776936671
8.7895000000000003,37998.238299312339,15764.286524286219,283.73983602705488
8.7899999999997505,37998.05550797678,15764.237755460757,283.7399611252057
8.7900000000000009,37998.055507976693,15764.237755460714,283.73996112520575
8.7902777777775274,37997.950803342326,15764.184373355041,283.74003013733062
8.7902777777777779,37997.950803342232,15764.184373354983,283.74003013733062
8.7912777777777773,37997.61539602909,15763.813259431776,283.74031658626262
8.7922777777777767,37997.375762919255,15763.231440541147,283.74062186032927
8.7930043820642112,37997.285418523505,15762.719959876789,283.74084625194257
8.7930555555553074,37997.282616896591,15762.681642935866,283.74086223675687
8.7930555555555578,37997.282616896577,15762.681642935679,283.74086223675698
8.7936963911895258,37997.299311718154,15762.173606216467,283.74107531354537
8.7946963911895253,37997.549986903628,15761.286297729746,283.74146650285741
8.7956963911895247,37998.084623672141,15760.36881543518,283.74189751720837
8.7958333333330838,37998.178092220485,15760.248836674775,283.74195508041532
8.7958333333333343,37998.178092220667,15760.248836674555,283.74195508041544
8.7968333333333337,37999.058153629878,15759.396673507148,283.74242761689237
8.7978333333333332,38000.221883889681,15758.712958567419,283.74292607818109
8.798611111110862,38001.252819858295,15758.377788504609,283.743307149933
8.7986111111111125,38001.252819858644,15758.377788504517,283.74330714993312
8.7994237735275114,38002.388958350675,15758.232292219776,283.74370441944251
8.7999999999997502,38003.181489854251,15758.269359527942,283.74397179145814
8.8000000000000007,38003.181489854593,15758.269359527978,283.74397179145831
8.8009444421931509,38004.368263020981,15758.527777053174,283.74440792266671
8.8013888888886385,38004.828720683399,15758.728547547207,283.74458951031551
8.8013888888888889,38004.828720683639,15758.728547547331,283.74458951031556
8.8023888888888884,38005.630564240295,15759.237723426002,283.74499453231346
8.8033888888888878,38006.061053800404,15759.750443354424,283.7453505118666
8.8041666666664185,38006.138986684527,15760.092677780387,283.74558310052345
8.8041666666666689,38006.138986684527,15760.092677780471,283.74558310052356
8.8049596675722803,38006.036481705734,15760.328158599172,283.74580167926922
8.8058676611965954,38005.758476176226,15760.413584286034,283.74604565791685
8.8068676611965948,38005.333005010994,15760.254837479133,283.74631974430594
8.8069444444441949,38005.295767753632,15760.233931547695,283.74633856399646
8.8069444444444454,38005.295767753509,15760.233931547622,283.74633856399652
8.8079444444444448,38004.835197207707,15759.789651164192,283.74662659249458
8.8089444444444442,38004.451878267282,15759.100973112805,283.74694383958166
8.8097222222219731,38004.248944034895,15758.437485628705,283.74720456589324
8.8097222222222236,38004.248944034858,15758.437485628461,283.7472045658933
8.80999999999975,38004.205931906858,15758.17794357908,283.74730136181716
8.8100000000000005,38004.205931906828,15758.177943578839,283.74730136181728
8.8108207380293102,38004.208015069984,15757.343768534309,283.74762487005785
8.8118207380293097,38004.502905599635,15756.24242460901,283.74808545418495
8.8124999999997495,38004.880213502351,15755.513754640166,283.74841245197479
8.8125,38004.880213502525,15755.513754639896,283.7484124519749
8.8134999999999994,38005.732960224115,15754.504221163301,283.74895845926864
8.8144999999999989,38006.871750055936,15753.691715622364,283.74953949114087
8.8152777777775295,38007.872177953977,15753.270145237071,283.74998959000726
8.81527777777778,38007.872177954312,15753.270145236953,283.74998959000743
8.8162488334559743,38009.179022142365,15752.998561758635,283.75056709041121
8.8172488334559738,38010.445805692216,15753.013480955473,283.75114547414501
8.818055555555306,38011.298677396961,15753.218445753966,283.75157258734714
8.8180555555555564,38011.298677397208,15753.218445754033,283.75157258734725
8.8190555555555559,38012.09350023482,15753.582104166406,283.75207893481752
