"time (s)","Vm2:Measured voltage","Am1:Measured current","Vm1:Measured voltage"
3.9920938844370708,2.3405605693577733,-2.876341527476403,62.578781609439865
3.9930555555554421,-97.610521726785493,-4.1494228879946409,-37.985684294763161
3.9930555555555558,-97.610521738046316,-4.1494228881152271,-37.985684306785252
3.9940458712295461,-187.32653926566644,-4.8814958517110547,-137.04343373161871
3.995045871229546,-252.24412177684434,-4.9374074213695218,-217.8622081242612
3.9958333333332199,-278.47749014843987,-4.5158937558137406,-258.09985172062011
3.9958333333333336,-278.47749015044161,-4.5158937557250622,-258.09985172428634
3.9968002698708349,-277.70395296862165,-3.4789884551327641,-277.02551306964676
3.9978002698708348,-239.23162970062373,-1.9291309501644034,-259.90523599870642
3.9986040781802519,-182.94441358913988,-0.44963959563430417,-220.92728735179801
3.9986111111109972,-182.18133853991543,-0.43371129083254811,-220.84789096177889
3.9986111111111109,-182.18133853011852,-0.43371129061034186,-220.84789095557676
3.9992543259876325,-125.05497319003459,0.78200728356162552,-173.76970578547733
3.9999999999998863,-49.887001391630541,2.129903377728239,-106.84435160857728
4,-50.067424002050039,2.1299395416408835,-107.03230350569585
4.0000360606790748,-47.436113553934796,2.1713449340657429,-101.67987250075539
4.0000683148129603,-43.704161049424123,2.2271322191224052,-99.049452472855251
4.0001202778104856,-37.886130626968729,2.3159990651850171,-94.46354716862686
4.0002221333265631,-26.731637836154711,2.4877558289501911,-84.932387939963249
4.0003332328853851,-14.684030192305389,2.672988967795777,-74.15537686887636
4.0004583509667366,-1.3294551581052472,2.8741611922739017,-61.472966583022099
4.000590124367676,12.802941257183811,3.0810442590433054,-48.086554754716239
4.0007476432928177,29.568260970955269,3.31781653750767,-31.790544394665012
4.0009174749571192,47.527717464793753,3.5608559889009097,-14.102039133740902
4.0011125195863162,67.92163325770747,3.8222733328063008,6.250421604011656
4.0013120663608035,88.367935107728144,4.0682196060049511,27.124265007348981
4.0013888888887754,96.136646193948394,4.1573531055750923,35.067623373285343
4.0013888888888891,96.136646205388928,4.1573531057046793,35.06762338500959
4.0016243795408419,119.36144106286881,4.4078378499663495,59.36742706962395
4.0018746180339786,143.02673133137228,4.6367065997473187,84.633412517823473
4.0021811247338706,170.2639492690744,4.8612149685086523,114.55924352555589
4.0025032899391695,196.45361275166348,5.0281121737151784,144.36693854455447
4.0029608063070325,228.61871221653774,5.1379060689283964,183.06493739052732
4.0036788045850784,265.23591039601655,5.0030103212753341,232.7194595034216
4.0041666666665527,279.15947298707391,4.7102074770002336,256.18133130712573
4.0041666666666664,279.1594729892123,4.7102074769142996,256.18133131135295
4.0051666666666668,278.45865673623371,3.6542042359307723,276.23197043010634
4.0061666666666671,239.28055381389362,2.0882719400538354,259.16307696799726
4.0069303994159799,185.62771823031136,0.65730764425856225,222.76838750098523
4.006944444444331,184.31854744524512,0.62785426029080649,222.22342168608327
4.0069444444444446,184.31854743531574,0.62785426006192113,222.22342168030002
4.0075369594303787,132.04277948095998,-0.52048279418548504,179.85180299982119
4.008536959430379,30.267410932253657,-2.3769398332083314,89.866750139730215
4.0095369594303794,-75.358879809664288,-3.8904197990121485,-13.232211191407615
4.0097222222221083,-94.104040278118475,-4.1131846517210953,-32.816684064771799
4.009722222222222,-94.104040289332943,-4.1131846518491679,-32.8166840771719
4.0099999999998861,-121.50363533140725,-4.4124666905521641,-61.451811600029544
4.0099999999999998,-121.50363534236006,-4.4124666906647665,-61.451811611659672
4.0107596006714745,-188.79478444710915,-4.9703200010721487,-135.93137831269468
4.0117596006714749,-253.62140431009684,-5.0721225932366787,-217.17134061767405
4.0124999999998865,-278.79840205582798,-4.7125575991926336,-255.48841829496908
4.0125000000000002,-278.79840205800429,-4.7125575991104105,-255.48841829879396
4.0135000000000005,-278.86745298940343,-3.672892320648435,-276.22750278264886
