0,0,0,0,0,0,0,0,0
0.10000000000000001,0.35017880839782006,0.27092847508783463,0.22942015669540955,0.91221032314950612,0.023939319928162311,0.13230876998516164,0.054374122197079114,0.3590640120352559
0.20000000000000001,0.42065058849490355,0.32901699698230741,0.28728815066449098,1.148595590498346,0.031399757551760193,0.17426393929021119,0.072182942963106025,0.47723089611325525
0.30000000000000004,0.4603923094222882,0.36313852280906134,0.32021530101108947,1.283972649616911,0.035633066109610437,0.19804078773293007,0.082202124874827268,0.54326234855073263
0.40000000000000002,0.48367789636921515,0.38358662922994125,0.33927295858809359,1.3615506460150351,0.038100443832466191,0.21185000761248832,0.087959937257535384,0.58077964847057062
0.5,0.49798178766433021,0.39634490891613577,0.3508081426517855,1.4078712495124699,0.039600266544897893,0.22023460249982074,0.09141493374772372,0.60297430970715715
0.60000000000000009,0.5074115343986878,0.40482420946332337,0.358280361041169,1.4375099721839435,0.040573591918244369,0.22567673917921843,0.093626788048435494,0.61696138847979187
0.70000000000000007,0.51419852718351489,0.41093063505824379,0.36355580900642875,1.4582543829685468,0.041260205644195948,0.22951873763617175,0.095164567774594422,0.62654577890115537
0.80000000000000004,0.51954519564895818,0.41571950356765991,0.36763803175556237,1.4742341043342828,0.041788491759451943,0.23247806485112202,0.096332544080386301,0.6337536008859701
0.90000000000000002,0.52403992389279663,0.4197173623301822,0.37102230118917601,1.4874652105395014,0.042224694253324146,0.23492444084477165,0.097285291318758904,0.63960532572742568
1,0.52794498857074446,0.4231688709032197,0.37393402208716647,1.49885291474,0.042599712068508142,0.23702951367242306,0.098094731452591413,0.64457252652652119
1.1000000000000001,0.53142795150259914,0.42622064552907268,0.37649552552723597,1.5088808318808733,0.042931878653934462,0.23888885969638771,0.098799237654286359,0.64890417212787033
1.2000000000000002,0.53457445867744835,0.42896829149130106,0.3787969559271841,1.5179017479687327,0.04322944592772248,0.24055403285693572,0.099425186009946098,0.65276850937031039
1.3,0.53744428832890068,0.43147158498721488,0.38089254842387832,1.5261272135310053,0.043499238012694591,0.24206483250938007,0.099989840746775624,0.65627304493823324
1.4000000000000001,0.54008346995446121,0.43377122488484099,0.38281608030282016,1.5336879611293497,0.04374617392783841,0.24344785828302754,0.10050419656272991,0.6594839867811042
1.5,0.54252421169226395,0.43589586598748892,0.38459157784995707,1.5406765736953618,0.04397362062330009,0.24472157532780756,0.1009759678789343,0.66244656302224725
1.6000000000000001,0.54471094050169533,0.43780220646070606,0.38617900057500792,1.5469298487743104,0.044177028625269704,0.2458603182575059,0.10139494784293614,0.66509031362661764
1.7000000000000002,0.54678032015627931,0.43960259491976639,0.38767915778239809,1.5528493948334265,0.044368621589601531,0.24693279790925474,0.10178928321227443,0.66759471643079382
1.8,0.54872994257847796,0.44129651867279623,0.38909066241194112,1.5584272857975985,0.044548399836743649,0.24793899066159286,0.10215897310364232,0.66995585021938941
1.9000000000000001,0.5505624691114599,0.44288712846504885,0.39041573661589257,1.5636706027536136,0.044716768304078641,0.24888115628750834,0.10250491247352643,0.67217639119626582
2,0.552283047912143,0.44437937928774823,0.3916583864675125,1.5685938952643301,0.044874319887926534,0.24976262886473818,0.1028284128625892,0.67426229480391597
2.1000000000000001,0.55389790860590815,0.44577897454786664,0.39282337510271403,1.5732149571726961,0.045021720035050942,0.25058715722117125,0.10313093822533309,0.676220949078983
2.2000000000000002,0.55541360047480137,0.44709178782785075,0.3939156664011173,1.5775525496178637,0.045159645374734533,0.25135855409666491,0.10341396529437356,0.67806018138931101
2.3000000000000003,0.556846713190016,0.44832330935482739,0.39493392531590632,1.5816005634438914,0.045290363359670995,0.25208503633181356,0.10367826714652008,0.67978421756189589
2.4000000000000004,0.55819380286708808,0.44947929192612474,0.39588927182331618,1.5854020587977424,0.045412567583751499,0.25276382628781369,0.10392546247152196,0.68140148507661658
2.5,0.55945452002889706,0.45056487308253229,0.39678917118144041,1.5889865568480852,0.045526418853059726,0.25339826978855401,0.10415750997429365,0.68292379559944349
2.6000000000000001,0.56063659673785993,0.45158471786623028,0.39763688374811168,1.5923665079906972,0.045633681739489937,0.25399757379256521,0.10437704314633907,0.68436831172690771
2.7000000000000002,0.561747014252864,0.45254266978634161,0.39843330213227374,1.5955445681880311,0.045733764097865906,0.25455690010184273,0.10458222209453687,0.68572135578743398
2.8000000000000003,0.56280139910927907,0.45344324638923195,0.3991754722694873,1.5985088832556935,0.045828861814067,0.25508374479523355,0.10477364963026484,0.68698683424327955
2.9000000000000004,0.56378463701726123,0.45429051880636723,0.39988046282036638,1.6013266162881197,0.045917118037142199,0.25557718416627884,0.10495528973109185,0.68818943013349698
3,0.5647143741210604,0.45508775289592185,0.40054049644642653,1.6039669982927194,0.046000650922803532,0.25604201123030784,0.1051252372115927,0.6893170651739744
3.1000000000000001,0.56558391265822583,0.45583855342023932,0.40116713098775131,1.606475201757511,0.046078313371189589,0.256477441927556,0.10528639386744977,0.69038744860712209
3.2000000000000002,0.56623103348930393,0.45639047215205286,0.40162032715426155,1.6082783993811118,0.0461357678575312,0.25679802566014687,0.10540083037038613,0.69115436009804831
3.3000000000000003,0.56703605661980527,0.45704267778119712,0.40217961224377019,1.6105037710434278,0.046204525766179651,0.25718154467363874,0.10554439170400814,0.69212500521019138
3.4000000000000004,0.56795595240172347,0.45780373882481651,0.40283512434544522,1.6131469142383907,0.046283526673427548,0.25762194519777742,0.10571335726184621,0.69326320177471124
3.5000000000000004,0.5686307364268911,0.45839084010530023,0.40332240860774554,1.6151292407027034,0.046344131745715181,0.2579590354341445,0.10583886243325868,0.69410431861802668
