0,0,0,0,0,0,0
0.10000000000000001,15801.088324886608,16503.128219378672,17236.886209787754,23969.621106708088,15434.740839245322,4176.9274258875957
0.20000000000000001,28192.045897057709,28511.09356509829,28900.980943470287,31714.082261640608,27793.618691545696,7236.1567986948385
0.29999999999999999,35097.155714368244,35206.97236269118,35415.877980533493,36167.713278600444,34695.985899242318,8956.8373202764978
0.40000000000000002,39192.184775336551,39185.855124720263,39299.152268841317,38890.606679083263,38790.49935542397,9980.8994031610273
0.5,41331.598617481191,41261.597853206171,41330.974904304654,40185.863078452021,40941.558565753883,10468.573036264064
0.59999999999999998,41865.380683027412,41768.384795683342,41814.891821796526,40368.423211030851,41506.090390287893,10512.028823012964
0.70000000000000007,41588.77438128012,41485.196584408011,41515.179274262824,40055.030117333845,41270.054931794475,10358.831166013355
0.80000000000000004,41108.923511354835,41006.388703334174,41024.542484945108,39638.617109590166,40830.022065101279,10180.915192408216
0.90000000000000002,40676.515524143077,40576.724004313328,40587.164583337733,39275.314775433217,40431.747094476414,10038.352447158328
1,40350.519209579223,40253.163997553907,40258.868276571025,38999.733952464645,40133.388842236185,9937.8937363053356
1.1000000000000001,40126.741708126086,40030.969061468139,40033.876796688899,38806.919781804616,39930.861702928545,9871.8822836234176
1.2,39978.600627800908,39884.297490833545,39885.671370405129,38683.987420339108,39799.28025281195,9828.9492714559001
1.3,39885.021168566178,39791.931078623915,39792.41451099667,38612.697045996982,39717.590339951683,9801.1307629566418
1.4000000000000001,39830.79701311051,39738.618026467033,39738.574557841079,38578.43125496705,39670.622529670218,9783.6145551180707
1.5,39804.782397870789,39713.388327962501,39713.07181569079,38572.766574499161,39647.300331386657,9773.5194146215727
1.6000000000000001,39806.954577148987,39715.723110964413,39715.135066336814,38588.953899533983,39648.423041912261,9770.3114937856408
1.7,39819.6173302307,39728.59095132388,39727.802382544323,38616.526011717957,39657.901225082926,9769.4072973002203
1.8,39841.545937818417,39750.670478282052,39749.71381640184,38654.365153600549,39673.977467764424,9770.69723869259
1.9000000000000001,39872.930048028378,39782.105527415726,39781.056734451187,38699.902708901463,39696.989760569311,9774.8250226239888
2,39911.171606317424,39820.435078764523,39819.272904945392,38752.777761073841,39724.984562067963,9781.2536121976718
